id_municipio,risco_previsto,risco_real,n_alunos,diferenca
2915353,0.8386386961352978,0.672,125,0.1666386961352978
2915403,0.8386386961352978,0.847457627118644,59,-0.008818930983346185
2912608,0.8386386961352978,0.84375,32,-0.005111303864702155
2924108,0.8386386961352978,0.8666666666666667,30,-0.02802797053136885
2923704,0.8386386961352978,0.7553648068669528,233,0.083273889268345
2930105,0.8386386961352978,0.7597535934291582,487,0.07888510270613969
2902104,0.8386386961352978,0.7552870090634441,331,0.0833516870718537
2802502,0.8382868710313799,0.78125,32,0.05703687103137989
2802601,0.8382868710313799,0.8333333333333334,12,0.004953537698046517
2508406,0.8373117143210588,0.1724137931034483,29,0.6648979212176105
2409803,0.8361531551317052,0.75,80,0.08615315513170518
2405405,0.8351768413202446,0.7368421052631579,57,0.09833473605708676
2805703,0.8289702454855236,0.6446700507614214,197,0.1843001947241022
2400604,0.8274254663236437,0.5961538461538461,52,0.23127162016979752
2804003,0.8247366964670345,0.6910569105691057,123,0.13367978589792884
2800209,0.8247366964670344,0.7931034482758621,87,0.0316332481911723
1715259,0.8238622621736715,0.38235294117647056,34,0.44150932099720097
1717503,0.8238622621736715,0.5625,64,0.26136226217367153
1722107,0.8238622621736715,0.5714285714285714,119,0.25243369074510014
2404200,0.8232179762340633,0.646112600536193,373,0.17710537569787033
2405801,0.8232179762340632,0.6353790613718412,277,0.18783891486222204
5005152,0.8229038388339152,0.51875,160,0.3041538388339151
2801603,0.8228590784218912,0.53125,32,0.2916090784218912
1718550,0.8221648704286056,0.45098039215686275,51,0.3711844782717429
2922904,0.8218370339220038,0.6859504132231405,242,0.13588662069886326
2922052,0.8218370339220038,0.7117117117117117,111,0.11012532221029214
2905305,0.8218370339220038,0.6962962962962963,135,0.1255407376257075
2923050,0.8218370339220038,0.609375,64,0.2124620339220038
2915809,0.8218370339220038,0.7301587301587301,252,0.09167830376327368
